id	h_species	h_genus	h_family	i_species	i_genus	i_tribe	i_family	i_family_id	i_tribe_id	i_genus_id	i_species_id	h_family_id	h_genus_id	h_species_id	coll_total_i	coll_number_same_h	coll_percent	h_n_specimens	i_j_h_col_event	i_j_same_col	h_voucher	rel_confidence
5141	oreophilus	Symphoricarpos	Caprifoliaceae	symphoricarpi	Melanotrichus	Orthotylini	Miridae	6296	6291	6029	35200	136	601	863	5	3	60.00	81	0	1	0	MEDIUM
5155	viscidiflorus	Chrysothamnus	Asteraceae	tenuis	Phytocoris	Mirini	Miridae	6296	8151	36447	67749	98	451	963	119	4	3.36	3	0	0	0	MEDIUM
5157	ledifolius	Cercocarpus	Rosaceae	balli	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	74918	376	448	804	7	4	57.14	12	0	0	0	MEDIUM
5158	ledifolius	Cercocarpus	Rosaceae	intermontanus	Phytocoris	Mirini	Miridae	6296	8151	36447	67523	376	448	804	19	3	15.79	5	0	0	0	MEDIUM
5171	tridentata	Artemisia	Asteraceae	rostratus	Phytocoris	Mirini	Miridae	6296	8151	36447	76070	98	418	948	27	6	22.22	23	0	0	0	HIGH
5174	ledifolius	Cercocarpus	Rosaceae	tobrendae	Phytocoris	Mirini	Miridae	6296	8151	36447	75946	376	448	804	8	3	37.50	2	0	0	0	MEDIUM
5177	tomentosa	Hudsonia	Cistaceae	vaccini	Parthenicus	Orthotylini	Miridae	6296	6291	6112	2273	153	1435	2636	12	3	25.00	16	0	0	0	MEDIUM
5202	curvula	Eragrostis	Poaceae	basicornis	Parthenicus	Orthotylini	Miridae	6296	6291	6112	2203	352	1617	3582	20	6	30.00	1	0	0	0	HIGH
5222	canadensis	Tsuga	Pinaceae	tsugae	Plagiognathus	Phylini	Miridae	6296	6292	6132	198	62	611	9823	53	28	52.83	28	0	0	0	HIGH
5224	canadensis	Tsuga	Pinaceae	americanus	Phytocoris	Mirini	Miridae	6296	8151	36447	67739	62	611	9823	15	5	33.33	7	0	0	0	MEDIUM
5240	nigra	Salix	Salicaceae	fuscinus	Ceratocapsus	Ceratocapsini	Miridae	6296	34068	5802	756	382	583	9476	109	4	3.67	2	0	0	0	MEDIUM
5241	abies	Picea	Pinaceae	suffuscipennis	Plagiognathus	Phylini	Miridae	6296	6292	6132	368	62	553	626	128	11	8.59	2	0	0	0	MEDIUM
5245	abies	Picea	Pinaceae	piceicola	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4593	62	553	626	112	6	5.36	16	0	0	0	MEDIUM
5249	palustris	Quercus	Fagaceae	modestus	Ceratocapsus	Ceratocapsini	Miridae	6296	34068	5802	790	68	571	866	161	5	3.11	35	0	0	0	MEDIUM
5275	populifolia	Betula	Betulaceae	betuleti	Psallus	Phylini	Miridae	6296	6292	6154	4821	109	430	880	177	6	3.39	12	0	0	0	MEDIUM
5279	sylvestris	Pinus	Pinaceae	luteus	Ceratocapsus	Ceratocapsini	Miridae	6296	34068	5802	782	62	554	932	24	4	16.67	6	0	0	0	MEDIUM
5285	americana	Tilia	Malvaceae	tiliae	Neurocolpus	Mirini	Miridae	6296	8151	66745	70211	286	609	9699	27	9	33.33	22	0	0	0	HIGH
5290	pungens	Picea	Pinaceae	tumidifrons	Plagiognathus	Phylini	Miridae	6296	6292	6132	199	62	553	8724	129	7	5.43	2	0	0	0	MEDIUM
5317	opulifolius	Physocarpus	Rosaceae	punctatipes	Plagiognathus	Phylini	Miridae	6296	6292	6132	353	376	552	862	43	8	18.60	2	0	0	0	HIGH
5318	opulifolius	Physocarpus	Rosaceae	physocarpi	Plagiognathus	Phylini	Miridae	6296	6292	6132	401	376	552	862	18	8	44.44	4	0	0	0	HIGH
5332	latifolia	Kalmia	Ericaceae	laureae	Neolygus	Mirini	Miridae	6296	8151	37464	67900	203	512	8671	38	9	23.68	14	0	0	0	HIGH
5341	stellata	Quercus	Fagaceae	modestus	Plagiognathus	Phylini	Miridae	6296	6292	6132	195	68	571	924	182	8	4.40	14	0	0	0	MEDIUM
5351	stellata	Quercus	Fagaceae	nigrolineatum	Americodema	Phylini	Miridae	6296	6292	5725	2821	68	571	924	78	6	7.69	3	0	0	0	MEDIUM
5352	stellata	Quercus	Fagaceae	wheeleri	Reuteria	Orthotylini	Miridae	6296	6291	6174	2418	68	571	924	8	3	37.50	1	0	0	0	MEDIUM
5361	rotundifolia	Vitis	Vitaceae	multisignata	Taedia	Mirini	Miridae	6296	8151	67950	70244	50	623	9972	21	9	42.86	6	0	0	0	HIGH
5362	americana	Corylus	Betulaceae	vitripennis	Hyaliodes	Hyaliodini	Miridae	6296	66764	66765	66766	109	461	9313	148	7	4.73	2	0	0	0	MEDIUM
5365	subulata	Phlox	Polemoniaceae	minor	Lopidea	Orthotylini	Miridae	6296	6291	6002	1490	354	550	6005	128	8	6.25	7	0	0	0	MEDIUM
5372	phellus	Quercus	Fagaceae	semivittatus	Neolygus	Mirini	Miridae	6296	8151	37464	67864	68	571	8201	62	4	6.45	8	0	0	0	MEDIUM
5380	distichum	Taxodium	Taxodiaceae	pinicola	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	75619	61	3570	2090	13	5	38.46	3	0	0	0	MEDIUM
5385	nigra	Betula	Betulaceae	betulae	Neolygus	Mirini	Miridae	6296	8151	37464	80085	109	430	8703	13	11	84.62	6	0	0	0	HIGH
5397	illinoensis	Carya	Juglandaceae	ramus	Orthotylus	Orthotylini	Miridae	6296	6291	6088	2055	257	440	780	22	10	45.45	20	0	0	0	HIGH
5400	occicentalis	Platanus	Platanaceae	platani	Reuteria	Orthotylini	Miridae	6296	6291	6174	2415	350	558	9658	9	7	77.78	7	0	0	0	HIGH
5402	sylvatica	Nyssa	Cornaceae	nyssae	Cariniocoris	Phylini	Miridae	6296	6292	5795	3221	163	540	931	4	4	100.00	21	0	0	0	MEDIUM
5404	phellos	Quercus	Fagaceae	miniatus	Atractotomus	Phylini	Miridae	6296	6292	5750	2928	68	571	876	49	5	10.20	2	0	0	0	MEDIUM
5407	nigra	Betula	Betulaceae	atricornis	Plagiognathus	Phylini	Miridae	6296	6292	6132	305	109	430	8703	25	11	44.00	8	0	0	0	HIGH
5411	caroliniana	Carpinus	Betulaceae	rideri	Plagiognathus	Phylini	Miridae	6296	6292	6132	519	109	438	690	25	11	44.00	37	0	0	0	HIGH
5418	virginiana	Juniperus	Cupressaceae	junipericola	Phytocoris	Mirini	Miridae	6296	8151	36447	75513	63	511	9378	13	3	23.08	2	0	0	0	MEDIUM
5430	stellata	Quercus	Fagaceae	geneseensis	Neolygus	Mirini	Miridae	6296	8151	37464	80118	68	571	924	70	5	7.14	3	0	0	0	MEDIUM
5450	americana	Corylus	Betulaceae	nigrellus	Texocoris	Orthotylini	Miridae	6296	6291	6233	2627	109	461	9313	33	4	12.12	1	0	0	0	MEDIUM
5469	aparine	Galium	Rubiaceae	saliens	Criocoris	Phylini	Miridae	6296	6292	5827	3457	377	1217	11062	230	6	2.61	21	0	0	0	MEDIUM
5476	caroliniana	Arenaria	Caryophyllaceae	nigropallidus	Polymerus	Mirini	Miridae	6296	8151	41124	74861	141	14535	14536	8	4	50.00	24	0	0	0	MEDIUM
5493	virginiana	Pinus	Pinaceae	conspersipes	Phytocoris	Mirini	Miridae	6296	8151	36447	70145	62	554	8764	102	8	7.84	16	0	0	0	MEDIUM
5497	rotundifolia	Vitis	Vitaceae	inconspicuus	Neolygus	Mirini	Miridae	6296	8151	37464	55258	50	623	9972	18	7	38.89	7	0	0	0	HIGH
5506	virginiana	Pinus	Pinaceae	mundus	Phytocoris	Mirini	Miridae	6296	8151	36447	70141	62	554	8764	32	5	15.63	6	0	0	0	MEDIUM
5511	rotundifolia	Vitis	Vitaceae	scrupea	Taedia	Mirini	Miridae	6296	8151	67950	68013	50	623	9972	90	7	7.78	6	0	0	0	MEDIUM
5512	rotundifolia	Vitis	Vitaceae	heidemanni	Lopidea	Orthotylini	Miridae	6296	6291	6002	1459	50	623	9972	172	7	4.07	5	0	0	0	MEDIUM
5539	curvula	Eragrostis	Poaceae	wheeleri	Parthenicus	Orthotylini	Miridae	6296	6291	6112	6800	352	1617	3582	18	4	22.22	53	0	0	0	MEDIUM_HIGH
5542	reverchonii	Muhlenbergia	Poaceae	wheeleri	Parthenicus	Orthotylini	Miridae	6296	6291	6112	6800	352	3589	3590	18	5	27.78	6	0	0	0	MEDIUM
5543	scoparium	Schizachyrium	Poaceae	wheeleri	Parthenicus	Orthotylini	Miridae	6296	6291	6112	6800	352	3585	2544	18	4	22.22	36	0	0	0	MEDIUM_HIGH
5554	contorta	Pinus	Pinaceae	occidentalis	Phytocoris	Mirini	Miridae	6296	8151	36447	67551	62	554	707	31	8	25.81	9	0	0	0	HIGH
5556	grandis	Abies	Pinaceae	sagax	Phytocoris	Mirini	Miridae	6296	8151	36447	67461	62	394	2195	32	10	31.25	21	0	0	0	HIGH
5564	menziesii	Pseudotsuga	Pinaceae	pseudotsugae	Pappus	Mirini	Miridae	6296	8151	74294	76219	62	568	831	31	18	58.06	26	0	0	0	HIGH
5580	occidentalis	Juniperus	Cupressaceae	calocedrus	Dichaetocoris	Orthotylini	Miridae	6296	6291	5849	917	63	511	9871	29	5	17.24	8	0	0	0	MEDIUM
5591	grandis	Abies	Pinaceae	diveni	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	75723	62	394	2195	47	6	12.77	4	0	0	0	MEDIUM
5605	draba	Cardaria	Brassicaceae	albocostatus	Melanotrichus	Orthotylini	Miridae	6296	6291	6029	34913	114	6901	6902	173	4	2.31	2	0	0	0	MEDIUM
5639	procera	Abies	Pinaceae	piceicola	Dichaetocoris	Orthotylini	Miridae	6296	6291	5849	926	62	394	882	160	48	30.00	19	0	0	0	HIGH
5640	procera	Abies	Pinaceae	pemptos	Plagiognathus	Phylini	Miridae	6296	6292	6132	518	62	394	882	57	6	10.53	2	0	0	0	MEDIUM
5641	procera	Abies	Pinaceae	piceicola	Psallovius	Phylini	Miridae	6296	6292	6153	4788	62	394	882	306	24	7.84	13	0	0	0	MEDIUM
5642	procera	Abies	Pinaceae	brevis	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	37485	62	394	882	849	23	2.71	11	0	0	0	MEDIUM
5643	procera	Abies	Pinaceae	incertus	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	59955	62	394	882	166	29	17.47	31	0	0	0	HIGH
5644	procera	Abies	Pinaceae	formicina	Paradacerla	Herdoniini	Miridae	6296	34944	69964	73667	62	394	882	32	18	56.25	4	0	0	0	HIGH
5647	procera	Abies	Pinaceae	striatus	Lygus	Mirini	Miridae	6296	8151	8152	67473	62	394	882	185	19	10.27	17	0	0	0	MEDIUM
5648	procera	Abies	Pinaceae	scutellatus	Orthops	Mirini	Miridae	6296	8151	39611	41131	62	394	882	381	16	4.20	18	0	0	0	MEDIUM
5649	procera	Abies	Pinaceae	pseudotsugae	Pappus	Mirini	Miridae	6296	8151	74294	76219	62	394	882	31	7	22.58	4	0	0	0	HIGH
5650	procera	Abies	Pinaceae	neglectus	Phytocoris	Mirini	Miridae	6296	8151	36447	37491	62	394	882	191	31	16.23	11	0	0	0	HIGH
5651	procera	Abies	Pinaceae	approximatus	Pinalitus	Mirini	Miridae	6296	8151	37457	41129	62	394	882	55	12	21.82	10	0	0	0	HIGH
5653	procera	Abies	Pinaceae	pilosipes	Stenodema	Stenodemini	Miridae	6296	8158	40173	40176	62	394	882	99	12	12.12	3	0	0	0	MEDIUM
5654	procera	Abies	Pinaceae	kolenatii	Atractotomus	Phylini	Miridae	6296	6292	5750	2923	62	394	882	46	30	65.22	13	0	0	0	HIGH
5660	menziesii	Pseudotsuga	Pinaceae	neglectus	Phytocoris	Mirini	Miridae	6296	8151	36447	37491	62	568	831	191	9	4.71	5	0	0	0	MEDIUM
5663	procera	Abies	Pinaceae	rubroclarus	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	73414	62	394	882	36	7	19.44	9	0	0	0	HIGH
5664	procera	Abies	Pinaceae	serrata	Irbisia	Mirini	Miridae	6296	8151	36462	40270	62	394	882	266	15	5.64	4	0	0	0	MEDIUM
5666	chrysophylla	Castanopsis	Fagaceae	neglectus	Phytocoris	Mirini	Miridae	6296	8151	36447	37491	68	443	699	191	9	4.71	7	0	0	0	MEDIUM
5686	chrysophylla	Castanopsis	Fagaceae	aurora	Phytocoris	Mirini	Miridae	6296	8151	36447	67695	68	443	699	14	4	28.57	7	0	0	0	MEDIUM
5688	chrysophylla	Castanopsis	Fagaceae	sewardi	Phytocoris	Mirini	Miridae	6296	8151	36447	37493	68	443	699	15	6	40.00	13	0	0	0	HIGH
5690	chrysophylla	Castanopsis	Fagaceae	interspersus	Phytocoris	Mirini	Miridae	6296	8151	36447	70146	68	443	699	47	7	14.89	14	0	0	0	MEDIUM
5691	latifolia	Fraxinus	Oleaceae	pacificus	Tropidosteptes	Mirini	Miridae	6296	8151	36471	36472	325	483	11638	34	5	14.71	12	0	0	0	MEDIUM
5693	procera	Abies	Pinaceae	nobilis	Phytocoris	Mirini	Miridae	6296	8151	36447	75602	62	394	882	11	7	63.64	2	0	0	0	HIGH
5695	mollis	Bromus	Poaceae	cascadia	Irbisia	Mirini	Miridae	6296	8151	36462	40249	352	4318	9841	93	4	4.30	55	0	0	0	MEDIUM
5699	arundinacea	Festuca	Poaceae	sericans	Irbisia	Mirini	Miridae	6296	8151	36462	40259	352	4503	12609	167	4	2.40	30	0	0	0	MEDIUM
5761	viscidiflorus	Chrysothamnus	Asteraceae	inconspicua	Brooksetta	Orthotylini	Miridae	6296	6291	5783	675	98	451	963	94	4	4.26	14	0	0	0	MEDIUM
5764	secunda	Poa	Poaceae	schuhi	Trigonotylus	Stenodemini	Miridae	6296	8158	34962	40412	352	1773	6941	4	3	75.00	30	0	0	0	MEDIUM
5765	tridentata	Artemisia	Asteraceae	diffusus	Polymerus	Mirini	Miridae	6296	8151	41124	67941	98	418	948	101	4	3.96	22	0	0	0	MEDIUM
5766	tridentata	Artemisia	Asteraceae	lattini	Pseudopsallus	Orthotylini	Miridae	6296	6291	6165	2379	98	418	948	11	9	81.82	3	0	0	0	HIGH
5770	spicatum	Agropyron	Poaceae	oregonensis	Myrmecophyes	Halticini	Miridae	6296	6288	6041	1648	352	403	9235	6	5	83.33	2	0	0	0	MEDIUM
5801	procera	Abies	Pinaceae	piceicola	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	37489	62	394	882	78	26	33.33	29	0	0	0	HIGH
5802	amabilis	Abies	Pinaceae	rubrotinctus	Pinalitus	Mirini	Miridae	6296	8151	37457	73345	62	394	641	32	6	18.75	17	0	0	0	HIGH
5804	amabilis	Abies	Pinaceae	piceicola	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	37489	62	394	641	78	9	11.54	13	0	0	0	MEDIUM
5805	amabilis	Abies	Pinaceae	incertus	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	59955	62	394	641	166	4	2.41	5	0	0	0	MEDIUM
5806	amabilis	Abies	Pinaceae	piceicola	Dichaetocoris	Orthotylini	Miridae	6296	6291	5849	926	62	394	641	160	11	6.88	10	0	0	0	MEDIUM
5811	amabilis	Abies	Pinaceae	neglectus	Phytocoris	Mirini	Miridae	6296	8151	36447	37491	62	394	641	191	5	2.62	5	0	0	0	MEDIUM
5820	contorta	Pinus	Pinaceae	gillespiei	Dichaetocoris	Orthotylini	Miridae	6296	6291	5849	34910	62	554	707	40	4	10.00	2	0	0	0	MEDIUM
5829	alnifolia	Amelanchier	Rosaceae	vaccinicola	Pygovepres	Phylini	Miridae	6296	6292	6339	6340	376	1150	1197	265	9	3.40	13	0	0	0	MEDIUM
5834	cana	Artemisia	Asteraceae	picta	Lopidea	Orthotylini	Miridae	6296	6291	6002	1510	98	418	683	110	5	4.55	43	0	0	0	MEDIUM_HIGH
5835	cana	Artemisia	Asteraceae	diffusus	Polymerus	Mirini	Miridae	6296	8151	41124	67941	98	418	683	101	5	4.95	5	0	0	0	MEDIUM
5865	grandis	Abies	Pinaceae	pacifica	Eurychilopterella	Deraeocorini	Miridae	6296	8164	41403	76075	62	394	2195	18	3	16.67	2	0	0	0	MEDIUM
6004	grandis	Abies	Pinaceae	calli	Phytocoris	Mirini	Miridae	6296	8151	36447	74935	62	394	2195	11	3	27.27	1	0	0	0	MEDIUM
6052	abies	Picea	Pinaceae	tumidifrons	Plagiognathus	Phylini	Miridae	6296	6292	6132	199	62	553	626	129	14	10.85	3	0	0	0	MEDIUM
6082	decidua	Larix	Pinaceae	laricicola	Plagiognathus	Phylini	Miridae	6296	6292	6132	338	62	516	719	61	7	11.48	2	0	0	0	MEDIUM
6135	concolor	Abies	Pinaceae	dissimilis	Phoenicocoris	Phylini	Miridae	6296	6292	6119	4425	62	394	704	19	6	31.58	2	0	0	0	HIGH
6162	ilicifolia	Quercus	Fagaceae	pilophoroides	Schaffneria	Ceratocapsini	Miridae	6296	34068	6191	2492	68	571	9463	29	4	13.79	5	0	0	0	MEDIUM
6184	lloydii	Hypericum	Hypericaceae	rufus	Parthenicus	Orthotylini	Miridae	6296	6291	6112	2263	7973	1443	3563	18	4	22.22	4	0	0	0	MEDIUM
6203	lindheimeri	Muhlenbergia	Poaceae	wheeleri	Parthenicus	Orthotylini	Miridae	6296	6291	6112	6800	352	3589	3593	18	5	27.78	13	0	0	0	MEDIUM
6206	virginiana	Quercus	Fagaceae	miniatus	Atractotomus	Phylini	Miridae	6296	6292	5750	2928	68	571	9674	49	4	8.16	2	0	0	0	MEDIUM
6210	virginiana	Quercus	Fagaceae	regalis	Pseudoxenetus	Orthotylini	Miridae	6296	6291	6167	2396	68	571	9674	186	4	2.15	1	0	0	0	MEDIUM
6222	greggii	Tiquilia	Boraginaceae	greggii	Pseudopsallus	Orthotylini	Miridae	6296	6291	6165	6492	113	1145	9516	19	3	15.79	1	0	0	0	MEDIUM
6231	cembroides	Pinus	Pinaceae	cembroides	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4522	62	554	695	7	4	57.14	10	0	0	0	MEDIUM
6239	matamorensis	Atriplex	Amaranthaceae	atriplicis	Megalopsallus	Phylini	Miridae	6296	6292	6027	510	83	424	826	49	4	8.16	3	0	0	0	MEDIUM
6281	virginiana	Quercus	Fagaceae	lutescens	Ceratocapsus	Ceratocapsini	Miridae	6296	34068	5802	781	68	571	9674	11	7	63.64	1	0	0	0	HIGH
6294	ramosissima	Coleogyne	Rosaceae	deserticola	Phytocoris	Mirini	Miridae	6296	8151	36447	55246	376	456	889	36	4	11.11	8	0	0	0	MEDIUM
6296	osteosperma	Juniperus	Cupressaceae	utahensis	Dichaetocoris	Orthotylini	Miridae	6296	6291	5849	929	63	511	4635	13	7	53.85	11	0	0	0	HIGH
6333	tridentata	Artemisia	Asteraceae	olseni	Phytocoris	Mirini	Miridae	6296	8151	36447	75649	98	418	948	11	5	45.45	25	0	0	0	MEDIUM
6335	engelmannii	Picea	Pinaceae	neglectus	Phytocoris	Mirini	Miridae	6296	8151	36447	37491	62	553	4917	191	4	2.09	3	0	0	0	MEDIUM
6354	osteosperma	Juniperus	Cupressaceae	flagellatus	Dichrooscytus	Mirini	Miridae	6296	8151	36459	73471	63	511	4635	29	6	20.69	4	0	0	0	HIGH
6365	sarothrae	Gutierrezia	Asteraceae	tenuis	Phytocoris	Mirini	Miridae	6296	8151	36447	67749	98	493	902	119	6	5.04	7	0	0	0	MEDIUM
6367	undulata	Quercus	Fagaceae	fuscipunctatus	Bisulcopsallus	Phylini	Miridae	6296	6292	6469	6556	68	571	1279	20	4	20.00	76	0	0	0	MEDIUM
6369	thompsonae	Psorothamnus	Fabaceae	venusta	Coquillettia	Phylini	Miridae	6296	6292	6374	6393	211	1357	3804	66	4	6.06	16	0	0	0	MEDIUM
6380	edulis	Pinus	Pinaceae	heidemanni	Phytocoris	Mirini	Miridae	6296	8151	36447	67514	62	554	735	59	5	8.47	7	0	0	0	MEDIUM
6385	osteosperma	Juniperus	Cupressaceae	schuhi	Phytocoris	Mirini	Miridae	6296	8151	36447	75907	63	511	4635	10	3	30.00	35	0	0	0	MEDIUM
6442	triloba	Rhus	Anacardiaceae	grandis	Plagiognathus	Phylini	Miridae	6296	6292	6132	334	85	577	950	63	6	9.52	4	0	0	0	MEDIUM
6467	spinosa	Tetradymia	Asteraceae	lattini	Beckocoris	Phylini	Miridae	6296	6292	5763	7100	98	604	9512	9	4	44.44	44	0	0	0	MEDIUM
6491	gambelii	Quercus	Fagaceae	vaccinicola	Pygovepres	Phylini	Miridae	6296	6292	6339	6340	68	571	754	265	2	0.75	28	0	0	0	MEDIUM_HIGH
6658	menziesii	Pseudotsuga	Pinaceae	fraterculus	Phytocoris	Mirini	Miridae	6296	8151	36447	67477	62	568	831	168	1	0.60	29	0	0	0	MEDIUM_HIGH
